rank,music,artist,photo,year
92,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,https://charts-static.billboard.com/img/2012/10/macklemore-ryan-lewis-th1-53x53.jpg,2014
93,She Looks So Perfect,5 Seconds Of Summer,https://charts-static.billboard.com/img/2014/04/5-seconds-of-summer-oh3-53x53.jpg,2014
94,Stay The Night,Zedd Featuring Hayley Williams,https://charts-static.billboard.com/img/2013/09/zedd-edd-53x53.jpg,2014
95,Partition,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,2014
96,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,https://charts-static.billboard.com/img/2014/03/schoolboy-q-n3s-53x53.jpg,2014
97,0 To 100 / The Catch Up,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,2014
98,I Don't Dance,Lee Brice,https://charts-static.billboard.com/img/2014/02/lee-brice-qkz-53x53.jpg,2014
99,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,https://charts-static.billboard.com/img/2014/06/miranda-lambert-miy-53x53.jpg,2014
100,Adore You,Miley Cyrus,https://charts-static.billboard.com/img/2013/10/miley-cyrus-clj-53x53.jpg,2014
1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,https://charts-static.billboard.com/img/2014/11/mark-ronson-9s8-53x53.jpg,2015
2,Thinking Out Loud,Ed Sheeran,https://charts-static.billboard.com/img/2011/07/ed-sheeran-3vg-87x87.jpg,2015
3,See You Again,Wiz Khalifa Featuring Charlie Puth,https://charts-static.billboard.com/img/2015/03/wiz-khalifa-b1e-53x53.jpg,2015
4,Trap Queen,Fetty Wap,https://charts-static.billboard.com/img/2015/01/fetty-wap-vik-53x53.jpg,2015
5,Sugar,Maroon 5,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,2015
6,Shut Up And Dance,WALK THE MOON,https://charts-static.billboard.com/img/1840/12/walk-the-moon-mpm-53x53.jpg,2015
7,Blank Space,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,2015
8,Watch Me,Silento,https://charts-static.billboard.com/img/2015/03/silento-7d0-53x53.jpg,2015
9,Earned It (Fifty Shades Of Grey),The Weeknd,https://charts-static.billboard.com/img/2011/11/the-weeknd-gvx-53x53.jpg,2015
10,The Hills,The Weeknd,https://charts-static.billboard.com/img/2011/11/the-weeknd-gvx-53x53.jpg,2015
11,Cheerleader,OMI,https://charts-static.billboard.com/img/2015/02/omi-z6g-53x53.jpg,2015
12,Can't Feel My Face,The Weeknd,https://charts-static.billboard.com/img/2011/11/the-weeknd-gvx-53x53.jpg,2015
13,Love Me Like You Do,Ellie Goulding,https://charts-static.billboard.com/img/2015/01/ellie-goulding-xqm-love-me-like-you-do-871-53x53.jpg,2015
14,Take Me To Church,Hozier,https://charts-static.billboard.com/img/2014/04/hozier-hdg-53x53.jpg,2015
15,Bad Blood,Taylor Swift Featuring Kendrick Lamar,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2015
16,Lean On,Major Lazer & DJ Snake Featuring MO,https://charts-static.billboard.com/img/2015/03/major-lazer-gnw-53x53.jpg,2015
17,Want To Want Me,Jason Derulo,https://charts-static.billboard.com/img/2015/03/jason-derulo-3xq-53x53.jpg,2015
18,Shake It Off,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,2015
19,Where Are U Now,Skrillex & Diplo With Justin Bieber,https://charts-static.billboard.com/img/2015/03/skrillex-m4h-53x53.jpg,2015
20,Fight Song,Rachel Platten,https://charts-static.billboard.com/img/2015/03/rachel-platten-lel-53x53.jpg,2015
21,679,Fetty Wap Featuring Remy Boyz,https://charts-static.billboard.com/img/2015/07/fetty-wap-vik-53x53.jpg,2015
22,Lips Are Movin,Meghan Trainor,https://charts-static.billboard.com/img/2014/11/meghan-trainor-oaq-53x53.jpg,2015
23,Worth It,Fifth Harmony Featuring Kid Ink,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2015
24,Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,https://charts-static.billboard.com/img/2014/11/omarion-3ri-53x53.jpg,2015
25,"Honey, I'm Good.",Andy Grammer,https://charts-static.billboard.com/img/2015/02/andy-grammer-oyn-53x53.jpg,2015
26,I'm Not The Only One,Sam Smith,https://charts-static.billboard.com/img/2012/11/sam-smith-ik0-53x53.jpg,2015
27,Good For You,Selena Gomez Featuring A$AP Rocky,https://charts-static.billboard.com/img/2015/07/selena-gomez-scg-53x53.jpg,2015
28,All About That Bass,Meghan Trainor,https://charts-static.billboard.com/img/2017/04/meghan-trainor-53x53.jpg,2015
29,Style,Taylor Swift,https://charts-static.billboard.com/img/2014/11/taylor-swift-70p-style-e98-53x53.jpg,2015
30,Hotline Bling,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,2015
31,Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",https://charts-static.billboard.com/img/2014/12/david-guetta-z71-53x53.jpg,2015
32,G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,https://charts-static.billboard.com/img/2014/11/flo-rida-8v1-53x53.jpg,2015
33,What Do You Mean?,Justin Bieber,https://charts-static.billboard.com/img/2009/07/justin-bieber-4oh-53x53.jpg,2015
34,Photograph,Ed Sheeran,https://charts-static.billboard.com/img/2014/07/ed-sheeran-buv-photograph-rgt-53x53.jpg,2015
35,Hello,Adele,https://charts-static.billboard.com/img/2015/11/adele-ee3-hello-bmf-53x53.jpg,2015
36,Stitches,Shawn Mendes,https://charts-static.billboard.com/img/2017/05/shawn-mendes-53x53.jpg,2015
37,Talking Body,Tove Lo,https://charts-static.billboard.com/img/2015/01/tove-lo-vxl-53x53.jpg,2015
38,Jealous,Nick Jonas,https://charts-static.billboard.com/img/2014/09/nick-jonas-zlp-53x53.jpg,2015
39,Time Of Our Lives,Pitbull & Ne-Yo,https://charts-static.billboard.com/img/2014/12/pitbull-odu-53x53.jpg,2015
40,Locked Away,R. City Featuring Adam Levine,https://charts-static.billboard.com/img/2015/07/r-city-xtd-53x53.jpg,2015
41,Somebody,Natalie La Rose Featuring Jeremih,https://charts-static.billboard.com/img/2015/01/natalie-la-rose-26s-53x53.jpg,2015
42,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,https://charts-static.billboard.com/img/2015/02/rihanna-t38-53x53.jpg,2015
43,Centuries,Fall Out Boy,https://charts-static.billboard.com/img/2014/09/fall-out-boy-zhw-53x53.jpg,2015
44,My Way,Fetty Wap Featuring Monty,https://charts-static.billboard.com/img/2015/05/fetty-wap-vik-53x53.jpg,2015
45,Take Your Time,Sam Hunt,https://charts-static.billboard.com/img/2014/11/sam-hunt-2mf-53x53.jpg,2015
46,Animals,Maroon 5,https://charts-static.billboard.com/img/2014/09/maroon-5-9st-53x53.jpg,2015
47,I Don't F**k With You,Big Sean Featuring E-40,https://charts-static.billboard.com/img/2014/10/big-sean-820-53x53.jpg,2015
48,B**** Better Have My Money,Rihanna,https://charts-static.billboard.com/img/2005/06/rihanna-t38-53x53.jpg,2015
49,Flex (Ooh Ooh Ooh),Rich Homie Quan,https://charts-static.billboard.com/img/2015/04/rich-homie-quan-3p0-53x53.jpg,2015
50,Nasty Freestyle,T-Wayne,https://charts-static.billboard.com/img/2015/04/t-wayne-k4f-53x53.jpg,2015
51,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2015
52,Elastic Heart,Sia,https://charts-static.billboard.com/img/2015/01/sia-5kn-53x53.jpg,2015
53,Cool For The Summer,Demi Lovato,https://charts-static.billboard.com/img/2015/07/demi-lovato-rh9-53x53.jpg,2015
54,Renegades,X Ambassadors,https://charts-static.billboard.com/img/2015/04/x-ambassadors-qav-53x53.jpg,2015
55,I Don't Mind,Usher Featuring Juicy J,https://charts-static.billboard.com/img/2014/11/usher-oqp-53x53.jpg,2015
56,Love Me Harder,Ariana Grande & The Weeknd,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2015
57,Wildest Dreams,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,2015
58,Stay With Me,Sam Smith,https://charts-static.billboard.com/img/2014/04/sam-smith-ik0-stay-with-me-nwg-53x53.jpg,2015
59,You Know You Like It,DJ Snake & AlunaGeorge,https://charts-static.billboard.com/img/2015/01/dj-snake-ncv-53x53.jpg,2015
60,Uma Thurman,Fall Out Boy,https://charts-static.billboard.com/img/2015/01/fall-out-boy-zhw-53x53.jpg,2015
61,7/11,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,2015
62,The Heart Wants What It Wants,Selena Gomez,https://charts-static.billboard.com/img/2014/11/selena-gomez-nxt-the-heart-wants-what-it-wants-6dx-53x53.jpg,2015
63,Girl Crush,Little Big Town,https://charts-static.billboard.com/img/2017/03/little-big-town-53x53.jpg,2015
64,Slow Motion,Trey Songz,https://charts-static.billboard.com/img/2015/02/trey-songz-kc8-53x53.jpg,2015
65,Drag Me Down,One Direction,https://charts-static.billboard.com/img/2015/08/one-direction-7ru-53x53.jpg,2015
66,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,https://charts-static.billboard.com/img/2015/01/nicki-minaj-dc2-truffle-butter-7se-53x53.jpg,2015
67,One Last Time,Ariana Grande,https://charts-static.billboard.com/img/2014/09/ariana-grande-nxo-one-last-time-ivq-53x53.jpg,2015
68,Chains,Nick Jonas,https://charts-static.billboard.com/img/2014/08/nick-jonas-zlp-53x53.jpg,2015
69,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2015
70,No Type,Rae Sremmurd,https://charts-static.billboard.com/img/2014/09/rae-sremmurd-f07-53x53.jpg,2015
71,Riptide,Vance Joy,https://charts-static.billboard.com/img/2013/12/vance-joy-buo-53x53.jpg,2015
72,Classic Man,Jidenna Featuring Roman GianArthur,https://charts-static.billboard.com/img/2015/03/jidenna-fww-53x53.jpg,2015
73,Ex's & Oh's,Elle King,https://charts-static.billboard.com/img/2014/11/elle-king-7fl-53x53.jpg,2015
74,Dear Future Husband,Meghan Trainor,https://charts-static.billboard.com/img/2014/09/meghan-trainor-vgn-53x53.jpg,2015
75,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,https://charts-static.billboard.com/img/2015/04/charlie-puth-ge7-53x53.jpg,2015
76,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,https://charts-static.billboard.com/img/2015/01/meghan-trainor-oaq-like-im-gonna-lose-you-fig-53x53.jpg,2015
77,Habits (Stay High),Tove Lo,https://charts-static.billboard.com/img/2014/04/tove-lo-vxl-53x53.jpg,2015
78,The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,https://charts-static.billboard.com/img/2014/12/james-newton-howard-11g-53x53.jpg,2015
79,CoCo,O.T. Genasis,https://charts-static.billboard.com/img/2014/11/ot-genasis-206-53x53.jpg,2015
80,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",https://charts-static.billboard.com/img/2014/08/jessie-j-zrp-53x53.jpg,2015
81,Lay Me Down,Sam Smith,https://charts-static.billboard.com/img/2012/11/sam-smith-ik0-53x53.jpg,2015
82,Tuesday,I LOVE MAKONNEN Featuring Drake,https://charts-static.billboard.com/img/2014/09/i-love-makonnen-sw9-53x53.jpg,2015
83,Hit The Quan,iLoveMemphis,https://charts-static.billboard.com/img/2015/08/ilovememphis-pku-53x53.jpg,2015
84,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",https://charts-static.billboard.com/img/2015/09/macklemore-ryan-lewis-th1-53x53.jpg,2015
85,House Party,Sam Hunt,https://charts-static.billboard.com/img/2014/08/sam-hunt-2mf-53x53.jpg,2015
86,Ayo,Chris Brown & Tyga,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2015
87,Kick The Dust Up,Luke Bryan,https://charts-static.billboard.com/img/2015/05/luke-bryan-qhx-kick-the-dust-up-v2l-53x53.jpg,2015
88,Blessings,Big Sean Featuring Drake,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2015
89,Budapest,George Ezra,https://charts-static.billboard.com/img/2014/08/george-ezra-g00-53x53.jpg,2015
90,Chandelier,Sia,https://charts-static.billboard.com/img/2014/05/sia-kfh-53x53.jpg,2015
91,Heartbeat Song,Kelly Clarkson,https://charts-static.billboard.com/img/2015/01/kelly-clarkson-tcv-53x53.jpg,2015
92,Don't,Ed Sheeran,https://charts-static.billboard.com/img/2011/07/ed-sheeran-3vg-87x87.jpg,2015
93,Ghost,Ella Henderson,https://charts-static.billboard.com/img/2014/08/ella-henderson-0yy-53x53.jpg,2015
94,Here,Alessia Cara,https://charts-static.billboard.com/img/2015/06/alessia-cara-9x8-53x53.jpg,2015
95,Waves,Mr. Probz,https://charts-static.billboard.com/img/2014/05/mr-probz-ul5-53x53.jpg,2015
96,El Perdon (Forgiveness),Nicky Jam & Enrique Iglesias,https://charts-static.billboard.com/img/2017/07/nicky-jam-53x53.jpg,2015
97,She Knows,Ne-Yo Featuring Juicy J,https://charts-static.billboard.com/img/2014/10/ne-yo-9u2-53x53.jpg,2015
98,Night Changes,One Direction,https://charts-static.billboard.com/img/2011/09/one-direction-0i5-53x53.jpg,2015
99,Back To Back,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,2015
100,How Deep Is Your Love,Calvin Harris & Disciples,https://charts-static.billboard.com/img/2015/08/calvin-harris-s9n-53x53.jpg,2015
1,Love Yourself,Justin Bieber,https://charts-static.billboard.com/img/2009/07/justin-bieber-4oh-53x53.jpg,2016
2,Sorry,Justin Bieber,https://charts-static.billboard.com/img/2009/07/justin-bieber-4oh-53x53.jpg,2016
3,One Dance,Drake Featuring WizKid & Kyla,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2016
4,Work,Rihanna Featuring Drake,https://charts-static.billboard.com/img/2016/02/rihanna-t38-work-n00-53x53.jpg,2016
5,Stressed Out,twenty one pilots,https://charts-static.billboard.com/img/2015/05/twenty-one-pilots-840-53x53.jpg,2016
6,Panda,Desiigner,https://charts-static.billboard.com/img/2016/02/desiigner-l9j-53x53.jpg,2016
7,Hello,Adele,https://charts-static.billboard.com/img/2015/11/adele-ee3-hello-bmf-53x53.jpg,2016
8,Don't Let Me Down,The Chainsmokers Featuring Daya,https://charts-static.billboard.com/img/2016/02/the-chainsmokers-05s-dont-let-me-down-0y2-53x53.jpg,2016
9,Can't Stop The Feeling!,Justin Timberlake,https://charts-static.billboard.com/img/2016/05/justin-timberlake-wmm-53x53.jpg,2016
10,Closer,The Chainsmokers Featuring Halsey,https://charts-static.billboard.com/img/2016/08/the-chainsmokers-9iv-53x53.jpg,2016
11,Cheap Thrills,Sia Featuring Sean Paul,https://charts-static.billboard.com/img/2016/01/sia-5kn-53x53.jpg,2016
12,7 Years,Lukas Graham,https://charts-static.billboard.com/img/2015/11/lukas-graham-7bg-53x53.jpg,2016
13,Needed Me,Rihanna,https://charts-static.billboard.com/img/2016/02/rihanna-t38-needed-me-nsm-53x53.jpg,2016
14,My House,Flo Rida,https://charts-static.billboard.com/img/2015/07/flo-rida-8v1-53x53.jpg,2016
15,I Took A Pill In Ibiza,Mike Posner,https://charts-static.billboard.com/img/2016/01/mike-posner-oiz-53x53.jpg,2016
16,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,https://charts-static.billboard.com/img/2016/03/fifth-harmony-tsq-53x53.jpg,2016
17,This Is What You Came For,Calvin Harris Featuring Rihanna,https://charts-static.billboard.com/img/2016/05/calvin-harris-ffl-53x53.jpg,2016
18,Cake By The Ocean,DNCE,https://charts-static.billboard.com/img/2015/10/dnce-qun-53x53.jpg,2016
19,"Me, Myself & I",G-Eazy x Bebe Rexha,https://charts-static.billboard.com/img/2015/11/g-eazy-4o5-53x53.jpg,2016
20,Ride,twenty one pilots,https://charts-static.billboard.com/img/2015/05/twenty-one-pilots-840-53x53.jpg,2016
21,Heathens,twenty one pilots,https://charts-static.billboard.com/img/2016/07/twenty-one-pilots-840-53x53.jpg,2016
22,Pillowtalk,Zayn,https://charts-static.billboard.com/img/2017/04/zayn-53x53.jpg,2016
23,Stitches,Shawn Mendes,https://charts-static.billboard.com/img/2017/05/shawn-mendes-53x53.jpg,2016
24,Hotline Bling,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,2016
25,Cold Water,Major Lazer Featuring Justin Bieber & MO,https://charts-static.billboard.com/img/2016/08/major-lazer-gnw-53x53.jpg,2016
26,Send My Love (To Your New Lover),Adele,https://charts-static.billboard.com/img/2008/02/adele-hdy-87x87.jpg,2016
27,Roses,The Chainsmokers Featuring Rozes,https://charts-static.billboard.com/img/2015/07/the-chainsmokers-featuring-rozes-vl7-53x53.jpg,2016
28,Treat You Better,Shawn Mendes,https://charts-static.billboard.com/img/2017/05/shawn-mendes-53x53.jpg,2016
29,Too Good,Drake Featuring Rihanna,https://charts-static.billboard.com/img/2016/05/drake-hq6-too-good-btp-53x53.jpg,2016
30,Low Life,Future Featuring The Weeknd,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2016
31,What Do You Mean?,Justin Bieber,https://charts-static.billboard.com/img/2009/07/justin-bieber-4oh-53x53.jpg,2016
32,The Hills,The Weeknd,https://charts-static.billboard.com/img/2011/11/the-weeknd-gvx-53x53.jpg,2016
33,Just Like Fire,P!nk,https://charts-static.billboard.com/img/2016/04/pnk-e1s-53x53.jpg,2016
34,Broccoli,D.R.A.M. Featuring Lil Yachty,https://charts-static.billboard.com/img/2016/04/dram-fpd-53x53.jpg,2016
35,Don't,Bryson Tiller,https://charts-static.billboard.com/img/2015/01/bryson-tiller-ufm-53x53.jpg,2016
36,Dangerous Woman,Ariana Grande,https://charts-static.billboard.com/img/2011/02/ariana-grande-nxo-53x53.jpg,2016
37,Jumpman,Drake & Future,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2016
38,I Hate U I Love U,gnash Featuring Olivia O'Brien,https://charts-static.billboard.com/img/2016/01/gnash-alj-53x53.jpg,2016
39,Here,Alessia Cara,https://charts-static.billboard.com/img/2015/06/alessia-cara-9x8-53x53.jpg,2016
40,Same Old Love,Selena Gomez,https://charts-static.billboard.com/img/2015/09/selena-gomez-nxt-same-old-love-3k3-53x53.jpg,2016
41,Controlla,Drake,https://charts-static.billboard.com/img/2016/04/drake-hq6-53x53.jpg,2016
42,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,https://charts-static.billboard.com/img/2015/01/meghan-trainor-oaq-like-im-gonna-lose-you-fig-53x53.jpg,2016
43,One Call Away,Charlie Puth,https://charts-static.billboard.com/img/2015/11/charlie-puth-w4y-53x53.jpg,2016
44,Let It Go,James Bay,https://charts-static.billboard.com/img/2014/06/james-bay-sha-53x53.jpg,2016
45,No,Meghan Trainor,https://charts-static.billboard.com/img/2016/03/meghan-trainor-vgn-53x53.jpg,2016
46,Never Forget You,Zara Larsson & MNEK,https://charts-static.billboard.com/img/2015/10/zara-larsson-3nj-53x53.jpg,2016
47,Let Me Love You,DJ Snake Featuring Justin Bieber,https://charts-static.billboard.com/img/2016/08/dj-snake-ncv-let-me-love-you-zhj-53x53.jpg,2016
48,Don't Mind,Kent Jones,https://charts-static.billboard.com/img/2016/03/kent-jones-30q-53x53.jpg,2016
49,H.O.L.Y.,Florida Georgia Line,https://charts-static.billboard.com/img/2016/05/florida-georgia-line-yd0-53x53.jpg,2016
50,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,https://charts-static.billboard.com/img/2016/02/charlie-puth-ge7-53x53.jpg,2016
51,Into You,Ariana Grande,https://charts-static.billboard.com/img/2016/05/ariana-grande-ypy-53x53.jpg,2016
52,Gold,Kiiara,https://charts-static.billboard.com/img/2016/01/kiiara-5zq-53x53.jpg,2016
53,Exchange,Bryson Tiller,https://charts-static.billboard.com/img/2015/10/bryson-tiller-ufm-53x53.jpg,2016
54,679,Fetty Wap Featuring Remy Boyz,https://charts-static.billboard.com/img/2015/07/fetty-wap-vik-53x53.jpg,2016
55,Oui,Jeremih,https://charts-static.billboard.com/img/2015/12/jeremih-684-53x53.jpg,2016
56,Hands To Myself,Selena Gomez,https://charts-static.billboard.com/img/2015/10/selena-gomez-scg-53x53.jpg,2016
57,2 Phones,Kevin Gates,https://charts-static.billboard.com/img/2015/12/kevin-gates-3eg-53x53.jpg,2016
58,Starboy,The Weeknd Featuring Daft Punk,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2016
59,For Free,DJ Khaled Featuring Drake,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2016
60,Never Be Like You,Flume Featuring Kai,https://charts-static.billboard.com/img/2016/02/flume-pfx-53x53.jpg,2016
61,In The Night,The Weeknd,https://charts-static.billboard.com/img/2015/09/the-weeknd-pqn-in-the-night-se5-53x53.jpg,2016
62,Me Too,Meghan Trainor,https://charts-static.billboard.com/img/2016/05/meghan-trainor-vgn-53x53.jpg,2016
63,Ex's & Oh's,Elle King,https://charts-static.billboard.com/img/2014/11/elle-king-7fl-53x53.jpg,2016
64,Die A Happy Man,Thomas Rhett,https://charts-static.billboard.com/img/2015/10/thomas-rhett-r0o-53x53.jpg,2016
65,White Iverson,Post Malone,https://charts-static.billboard.com/img/2015/06/post-malone-1vw-53x53.jpg,2016
66,Close,Nick Jonas Featuring Tove Lo,https://charts-static.billboard.com/img/2016/04/nick-jonas-zlp-53x53.jpg,2016
67,Unsteady,X Ambassadors,https://charts-static.billboard.com/img/2015/10/x-ambassadors-qav-53x53.jpg,2016
68,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",https://charts-static.billboard.com/img/2016/07/lil-wayne-0sn-53x53.jpg,2016
69,Down In The DM,Yo Gotti Featuring Nicki Minaj,https://charts-static.billboard.com/img/2015/11/yo-gotti-w7z-down-in-the-dm-ntr-53x53.jpg,2016
70,Luv,Tory Lanez,https://charts-static.billboard.com/img/2016/06/tory-lanez-hvy-53x53.jpg,2016
71,Sorry,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,2016
72,Can't Feel My Face,The Weeknd,https://charts-static.billboard.com/img/2011/11/the-weeknd-gvx-53x53.jpg,2016
73,Hymn For The Weekend,Coldplay,https://charts-static.billboard.com/img/2015/12/coldplay-j2u-53x53.jpg,2016
74,Say It,Tory Lanez,https://charts-static.billboard.com/img/2015/08/tory-lanez-hvy-53x53.jpg,2016
75,Antidote,Travis Scott,https://charts-static.billboard.com/img/2015/07/travis-scott-jll-53x53.jpg,2016
76,Lost Boy,Ruth B,https://charts-static.billboard.com/img/2016/01/ruth-b-sm9-53x53.jpg,2016
77,Side To Side,Ariana Grande Featuring Nicki Minaj,https://charts-static.billboard.com/img/2016/06/ariana-grande-ypy-53x53.jpg,2016
78,"Sit Still, Look Pretty",Daya,https://charts-static.billboard.com/img/2016/04/daya-6d7-53x53.jpg,2016
79,Wildest Dreams,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,2016
80,Middle,DJ Snake Featuring Bipolar Sunshine,https://charts-static.billboard.com/img/2015/11/dj-snake-ncv-53x53.jpg,2016
81,On My Mind,Ellie Goulding,https://charts-static.billboard.com/img/2015/10/ellie-goulding-1mr-53x53.jpg,2016
82,Pop Style,Drake Featuring The Throne,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2016
83,When We Were Young,Adele,https://charts-static.billboard.com/img/2008/02/adele-hdy-87x87.jpg,2016
84,Hide Away,Daya,https://charts-static.billboard.com/img/2015/09/daya-6d7-53x53.jpg,2016
85,Lean On,Major Lazer & DJ Snake Featuring MO,https://charts-static.billboard.com/img/2015/03/major-lazer-gnw-53x53.jpg,2016
86,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,https://charts-static.billboard.com/img/2015/12/shawn-mendes-drf-53x53.jpg,2016
87,Watch Me,Silento,https://charts-static.billboard.com/img/2015/03/silento-7d0-53x53.jpg,2016
88,Back To Sleep,Chris Brown,https://charts-static.billboard.com/img/2005/07/chris-brown-abf-53x53.jpg,2016
89,No Limit,Usher Featuring Young Thug,https://charts-static.billboard.com/img/2016/06/usher-oqp-53x53.jpg,2016
90,Cut It,O.T. Genasis Featuring Young Dolph,https://charts-static.billboard.com/img/2016/01/ot-genasis-206-53x53.jpg,2016
91,Really Really,Kevin Gates,https://charts-static.billboard.com/img/2015/11/kevin-gates-3eg-53x53.jpg,2016
92,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2016
93,Starving,Hailee Steinfeld & Grey Featuring Zedd,https://charts-static.billboard.com/img/2016/08/hailee-steinfeld-bg5-53x53.jpg,2016
94,Adventure Of A Lifetime,Coldplay,https://charts-static.billboard.com/img/2015/11/coldplay-j2u-53x53.jpg,2016
95,Humble And Kind,Tim McGraw,https://charts-static.billboard.com/img/2016/02/tim-mcgraw-j7r-53x53.jpg,2016
96,Wicked,Future,https://charts-static.billboard.com/img/2017/07/future-53x53.jpg,2016
97,Tiimmy Turner,Desiigner,https://charts-static.billboard.com/img/2016/08/desiigner-l9j-53x53.jpg,2016
98,See You Again,Wiz Khalifa Featuring Charlie Puth,https://charts-static.billboard.com/img/2015/03/wiz-khalifa-b1e-53x53.jpg,2016
99,Perfect,One Direction,https://charts-static.billboard.com/img/2015/10/one-direction-7ru-53x53.jpg,2016
100,Perfect,One Direction,https://charts-static.billboard.com/img/2015/10/one-direction-7ru-53x53.jpg,2016
1,Shape Of You,Ed Sheeran,https://charts-static.billboard.com/img/2017/01/ed-sheeran-buv-53x53.jpg,2017
2,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,https://charts-static.billboard.com/img/2017/01/luis-fonsi-ajp-despacito-304-53x53.jpg,2017
3,That's What I Like,Bruno Mars,https://charts-static.billboard.com/img/2016/12/bruno-mars-va7-thats-what-i-like-hq0-53x53.jpg,2017
4,Humble.,Kendrick Lamar,https://charts-static.billboard.com/img/2017/04/kendrick-lamar-h1y-53x53.jpg,2017
5,Something Just Like This,The Chainsmokers & Coldplay,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2017
6,Bad And Boujee,Migos Featuring Lil Uzi Vert,https://charts-static.billboard.com/img/2016/11/migos-0ho-53x53.jpg,2017
7,Closer,The Chainsmokers Featuring Halsey,https://charts-static.billboard.com/img/2016/08/the-chainsmokers-9iv-53x53.jpg,2017
8,Body Like A Back Road,Sam Hunt,https://charts-static.billboard.com/img/2017/02/sam-hunt-2mf-53x53.jpg,2017
9,Believer,Imagine Dragons,https://charts-static.billboard.com/img/2017/02/imagine-dragons-wca-believer-ptm-53x53.jpg,2017
10,Congratulations,Post Malone Featuring Quavo,https://charts-static.billboard.com/img/2016/11/post-malone-tp6-53x53.jpg,2017
